date;heure;dept;com;adresse;carr;segm;lieu_1_nomv;lieu_2_nomv;vehicule_1_cadmin;vehicule_1_lveh;vehicle_2_cadmin;vehicule_2_lveh;vehicule_3_cadmin;vehicule_3_lveh;usager_1_catu;usager_1_grav;usager_1_lveh;usager_2_catu;usager_2_grav;usager_2_lveh;usager_3_catu;usager_3_grav;usager_3_lveh;usager_4_catu;usager_4_grav;usager_4_lveh
2013-04-19;10:35;75;112;AVENUE DE NOGENT;1_75112_12364;;AVENUE DE NOGENT;ROUTE DES SABOTIERS;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-11-23;15:25;75;112;AVENUE DE NOGENT;1_75112_12366;;AVENUE DE NOGENT;AVENUE DE LA PEPINIERE;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;
2012-07-24;20:05;75;112;AVENUE DU TREMBLAY;1_75112_12375;;AVENUE DU TREMBLAY;AVENUE DES MINIMES;VL;A;VL;B;;;Cond;BL;A;Cond;BL;B;;;;;;
2012-03-14;22:30;75;112;AVENUE DES CANADIENS;1_75112_12406;;AVENUE DES CANADIENS;AVENUE DE GRAVELLE;Moto>125;A;VL;Z;;;Cond;BL;A;;;;;;;;;
2012-11-22;07:10;75;112;AVENUE DES CANADIENS;1_75112_12406;;AVENUE DES CANADIENS;AVENUE DE GRAVELLE;VL;A;Cyclo;B;;;Cond;BL;B;Cond;Indem;A;;;;;;
2013-08-10;06:20;75;112;1, PONT D AUSTERLITZ;1_75112_8666;;PONT D AUSTERLITZ;PLACE MAZAS;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;
2013-05-26;09:00;75;112;102, QUAI DE LA RAPEE;1_75112_8667;;QUAI DE LA RAPEE;BOULEVARD DE LA BASTILLE;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-03-26;15:56;75;112;98, QUAI DE LA RAPEE;1_75112_8729;;QUAI DE LA RAPEE;AVENUE LEDRU ROLLIN;Moto>125;A;;;;;Piéto;BL;A;Cond;Indem;A;Piéto;BL;A;;;
2012-06-27;15:00;75;112;QUAI DE LA RAPEE;1_75112_8824;;VOIE GEORGES POMPIDOU;QUAI DE LA RAPEE;VL;A;Scoo>125;B;;;Cond;BL;B;Cond;Indem;A;Pass;BL;B;;;
2012-05-22;05:40;75;112;QUAI DE LA RAPEE;1_75112_8843;;QUAI DE LA RAPEE;RUE TRAVERSIERE;VL;A;;;;;Cond;BL;A;Pass;BL;A;;;;;;
2012-02-04;00:15;75;112;AVENUE LEDRU ROLLIN;1_75112_8864;;AVENUE LEDRU ROLLIN;RUE DE BERCY;Moto>125;A;VL;B;;;Cond;BH;A;Cond;Indem;B;;;;;;
2013-12-04;19:15;75;112;AVENUE LEDRU ROLLIN;1_75112_8864;;AVENUE LEDRU ROLLIN;RUE DE BERCY;VL;A;VL;B;;;Cond;BL;B;Cond;Indem;A;;;;;;
2012-12-10;08:40;75;112;18, BOULEVARD DE LA BAST;1_75112_8865;;BOULEVARD DE LA BASTILLE;URE JULES CESAR;VU;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2013-02-26;14:45;75;112;PLACE DE LA BASTILLE;1_75112_8878;;PLACE DE LA BASTILLE;BOULEVARD DE LA BASTILLE;VU;A;;;;;Piéto;BL;A;Cond;Indem;A;;;;;;
2012-05-13;10:55;75;112;PLACE DE LA BASTILLE;1_75112_8937;;PLACE DE LA BASTILLE;RUE DE CHARENTON;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;
2012-07-13;09:35;75;112;QUAI DE LA RAPEE;1_75112_8953;;QUAI DE LA RAPEE;PONT CHARLES DE GAULLE;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;
2012-01-12;02:30;75;112;47, RUE DE LYON;1_75112_8991;;RUE DE LYON;AVENUE DAUMESNIL;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-05-15;17:05;75;106;RUE AUGUSTE COMTE;1_75106_5149;;RUE AUGUSTE COMTE;RUE D ASSAS;Bicy;A;;;;;Cond;BL;A;;;;;;;;;
2013-05-22;11:05;75;106;15, RUE DU FOUR;1_75106_5281;;RUE DU FOUR;RUE PRINCESSE;VL;A;;;;;Cond;BL;A;Piéto;BL;A;;;;;;
2013-06-14;15:35;75;106;BOULEVARD SAINT GERMAIN;1_75106_5431;;BOULEVARD SAINT GERMAIN;PLACE D ACADIE;Bicy;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-05-26;08:15;75;106;25, QUAI DE CONTI;1_75106_5559;;QUAI DE CONTI;PONT DES ARTS;VL;A;VL;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-11-15;11:45;75;106;15, RUE DE VAUGIRARD;1_75106_5573;;RUE DE VAUGIRARD;RUE DE TOURNON;Scoo>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-12-13;13:25;75;106;84, BOULEVARD SAINT MICH;1_75106_5670;;BOULEVARD SAINT MICHEL;RUE MICHELET;Bus;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2013-09-22;18:25;75;106;4, PLACE DE L ODEON;1_75106_5698;;PLACE DE L ODEON;RUE CREBILLON;Bicy;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;
2013-06-23;16:40;75;106;13, QUAI DE CONTI;1_75106_5711;;QUAI DE CONTI;IMPASSE DE CONTI;VL;A;;;;;Piéto;BL;A;Cond;Indem;A;;;;;;
2012-03-02;07:10;75;106;107, BOULEVARD SAINT GER;1_75106_5727;;BOULEVARD SAINT GERMAIN;CARREFOUR ODEON;VL;A;Moto50-125;B;;;Cond;BL;B;Cond;Indem;A;;;;;;
2012-12-11;18:50;75;106;25, RUE DE L ANCIENNE CO;1_75106_5742;;RUE DE L ANCIENNE COMEDIE;BOULEVARD SAINT GERMAIN;VL;A;;;;;Piéto;BL;A;Cond;Indem;A;;;;;;
2012-10-01;10:30;75;106;24, RUE DAUPHINE;1_75106_5812;;RUE DAUPHINE;RUE DE NESLE;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-12-21;06:37;75;106;BOULEVARD SAINT GERMAIN;1_75106_5864;;BOULEVARD SAINT GERMAIN;RUE DANTON;VL;A;Moto50-125;B;PL<=7,5;C;Cond;BH;B;Cond;Indem;C;Cond;Indem;A;;;
2012-10-09;23:40;75;106;BOULEVARD SAINT MICHEL;1_75106_5879;;BOULEVARD SAINT MICHEL;RUE ROYER COLLARD;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;
2012-04-01;13:30;75;106;1, RUE RACINE;1_75106_6177;;RUE RACINE;BOULEVARD SAINT MICHEL;Scoo50-125;A;;;;;Cond;Indem;A;Pass;BL;A;;;;;;
2012-04-03;16:40;75;106;18, BOULEVARD SAINT MICH;1_75106_6250;;BOULEVARD SAINT MICHEL;RUE SERPENTE;Scoo>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2013-06-25;19:45;75;106;20, BOULEVARD SAINT MICH;1_75106_6250;;BOULEVARD SAINT MICHEL;RUE SERPENTE;Moto>125;A;Voi;B;;;Cond;Indem;B;Cond;BL;A;;;;;;
2013-11-28;17:45;75;106;06, BOULEVARD SAINT MICH;1_75106_6285;;BOULEVARD SAINT MICHEL;RUE FRANCISQUE GAY;Moto>125;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2013-12-21;02:25;75;106;6, BOULEVARD SAINT MICHE;1_75106_6285;;BOULEVARD SAINT MICHEL;RUE FRANCISQUE GAY;VL;Z;;;;;Piéto;BL;Z;;;;;;;;;
2013-10-31;08:05;75;106;83, RUE DE SEVRES;;;RUE DE SEVRES;;VU;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-05-17;18:50;75;106;141, RUE DE RENNES;;;RUE DE RENNES;;Scoo<=50;A;;;;;Cond;BH;A;Piéto;BL;A;;;;;;
2013-11-21;08:55;75;106;133/135, RUE DE RENNES;;;RUE DE RENNES;;Moto>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-09-24;16:40;75;106;49, RUE SAINT PLACIDE;;;RUE SAINT PLACIDE;;Bicy;A;;;;;Cond;BL;A;Piéto;BL;A;;;;;;
2013-11-01;02:00;75;106;08, RUE SAINT PLACIDE;;;RUE SAINT PLACIDE;;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;
2013-08-27;14:35;75;106;138, BOULEVARD RASPAIL;;;BOULEVARD RASPAIL;;Moto>125;A;;;;;Cond;BL;A;;;;;;;;;
2012-09-14;16:15;75;106;14, BOULEVARD SAINT MICH;;;BOULEVARD SAINT MICHEL;;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;
2013-10-19;19:05;75;106;20, BOULEVARD SAINT MICH;;;BOULEVARD SAINT MICHEL;;Bus;A;;;;;Piéto;BL;A;Cond;Indem;A;;;;;;
2013-12-30;13:10;75;106;59BIS, RUE BONAPARTE;;;RUE BONAPARTE;;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2013-07-14;17:50;75;106;9, RUE DE MEDICIS;;;RUE DE MEDICIS;;VL;A;;;;;Cond;BL;A;Pass;BL;A;;;;;;
2013-03-18;12:10;75;106;19, RUE DE VAUGIRARD;;;RUE DE VAUGIRARD;;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;
2013-02-28;02:05;75;106;71, BOULEVARD RASPAIL;;;BOULEVARD RASPAIL;;Scoo50-125;A;;;;;Cond;BH;A;;;;;;;;;
2013-11-10;19:45;75;106;RUE DE RENNES;;;RUE DE RENNES;;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-08-03;19:30;75;106;27, RUE D ASSAS;;;RUE D ASSAS;;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2013-10-21;15:15;75;106;8, RUE DE L ECOLE DE MED;;;RUE DE L ECOLE DE MEDECINE;;Bicy;A;;;;;Cond;BL;A;;;;;;;;;
2012-06-19;10:35;75;106;13 BIS, QUAI MALAQUAIS;;;QUAI MALAQUAIS;;Moto>125;A;;;;;Cond;BL;A;;;;;;;;;
2012-03-14;16:45;75;106;155, BOULEVARD SAINT GER;;;BOULEVARD SAINT GERMAIN;;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-04-22;16:08;75;106;QUAI DE CONTI;;;QUAI DE CONTI;;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;
2013-01-07;01:05;75;106;25, RUE DES GRANDS AUGUS;;;RUE DES GRANDS AUGUSTINS;;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-07-22;13:05;75;106;11, RUE DE BUCI;;;RUE DE BUCI;;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-04-17;00:20;75;106;173, BOULEVARD SAINT GER;;;BOULEVARD SAINT GERMAIN;;VL;A;;;;;Cond;BL;A;Pass;BL;A;Pass;BL;A;;;
2012-06-03;20:30;75;107;1, AVENUE DE SUFFREN;1_75107_1776;;AVENUE DE SUFFREN;QUAI BRANLY;Moto50-125;Z;;;;;Piéto;BL;Z;;;;;;;;;
2013-06-17;09:30;75;107;QUAI BRANLY;1_75107_1776;;QUAI BRANLY;AVENUE DE SUFFREN;VU;A;VL;B;;;Cond;Indem;A;Cond;Indem;B;Pass;BL;B;;;
2012-03-25;18:00;75;107;QUAI BRANLY;1_75107_1936;;QUAI BRANLY;PONT D IENA;VL;A;Moto>125;B;VL;C;Cond;Indem;B;Pass;BL;B;Cond;Indem;A;Cond;Indem;C
2013-05-03;08:25;75;107;QUAI BRANLY;1_75107_1936;;QUAI BRANLY;PONT D IENA;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;
2013-11-10;07:30;75;107;QUAI BRANLY;1_75107_1936;;QUAI BRANLY;PONT D IENA;VU;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-04-11;22:35;75;107;65, QUAI BRANLY;1_75107_2103;;QUAI BRANLY;AVENUE DE LA BOURDONNAIS;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-08-25;15:15;75;107;7, AVENUE DE LA BOURDONN;1_75107_2194;;AVENUE DE LA BOURDONNAIS;RUE DE L UNIVERSITE;VL;A;VL;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-11-15;22:30;75;107;47, AVENUE DE SUFFREN;1_75107_2217;;AVENUE DE SUFFREN;RUE CHAMPFLEURY;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-09-08;17:40;75;107;55, AVENUE DE SUFFREN;1_75107_2305;;AVENUE DE SUFFREN;RUE DE LA FEDERATION;Scoo50-125;A;PL<=7,5;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2013-10-06;20:10;75;107;3, RUE DU MARECHAL HARIS;1_75107_2310;;RUE DU MARECHAL HARISPE;AVENUE ELISEE RECLUS;VL;A;VL;B;;;Cond;Indem;A;Pass;BL;A;Pass;BL;A;Cond;Indem;B
2013-12-18;13:20;75;107;2, RUE SEDILLOT;1_75107_2556;;RUE SEDILLOT;RUE DUPONT DES LOGES;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-06-07;20:25;75;107;61, AVENUE DE LA BOURDON;1_75107_2596;;AVENUE DE LA BOURDONNAIS;RUE MARINONI;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-10-03;09:15;75;107;QUAI D ORSAY;1_75107_2653;;QUAI D ORSAY;PLACE DE LA RESISTANCE;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-10-23;22:05;75;107;QUAI D ORSAY;1_75107_2653;;QUAI D ORSAY;PLACE DE LA RESISTANCE;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-03-02;22:55;75;107;1, PLACE DE LA RESISTANC;1_75107_2653;;PLACE DE LA RESISTANCE;QUAI D ORSAY;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-03-27;17:30;75;107;10, AVENUE BOSQUET;1_75107_2675;;AVENUE BOSQUET;RUE DE L UNIVERSITE;VL;A;;;;;Cond;Indem;A;Pass;BL;A;;;;;;
2012-07-07;23:20;75;107;23, AVENUE BOSQUET;1_75107_2725;;AVENUE BOSQUET;RUE EDMOND VALENTIN;VL;A;VL;B;;;Cond;BL;A;Cond;BL;B;;;;;;
2012-12-05;10:15;75;107;AVENUE DE LOWENDAL;1_75107_2890;;AVENUE DE LOWENDAL;PLACE DE FONTENOY;VL;A;VL;B;VL;C;Cond;Indem;A;Cond;Indem;B;Cond;BL;C;Pass;BL;C
2013-10-24;19:00;75;107;2, PLACE JOFFRE;1_75107_2905;;PLACE JOFFRE;PLACE DE L ECOLE MILITAIRE;Scoo50-125;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-05-09;18:10;75;107;166, RUE DE L UNIVERSITE;1_75107_2909;;RUE DE L UNIVERSITE;RUE MALAR;Cyclo;A;Moto>125;B;;;Cond;BL;A;Cond;BL;B;;;;;;
2012-11-27;13:05;75;107;AVENUE DE LOWENDAL;1_75107_2987;;AVENUE DE LOWENDAL;PLACE DE FONTENOY;VL;A;;;;;Piéto;BL;A;Cond;Indem;A;;;;;;
2013-01-23;18:50;75;107;59, QUAI D ORSAY;1_75107_3047;;QUAI D ORSAY;RUE HENRI MOISSAN;VL;A;;;;;Cond;BL;A;;;;;;;;;
2013-01-04;16:40;75;107;170 BIS, RUE DE GRENELLE;1_75107_3068;;RUE DE GRENELLE;RUE AMELIE;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-11-23;12:50;75;107;AVENUE DE SAXE;1_75107_3074;;AVENUE DE SAXE;AVENUE DE SEGUR;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;
2012-09-01;18:00;75;107;QUAI D ORSAY;1_75107_3592;;QUAI D ORSAY;RUE ROBERT ESNAULT PELTERIE;Scoo50-125;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;
2012-09-26;21:35;75;107;QUAI D ORSAY;1_75107_3592;;QUAI D ORSAY;RUE ROBERT ESNAULT PELTERIE;Scoo<=50;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;
2013-04-13;00:15;75;107;QUAI D ORSAY;1_75107_3592;;QUAI D ORSAY;RUE ROBERT ESNAULT PELTERIE;VL;A;VL;B;VL;C;Cond;BL;A;Cond;BL;B;Cond;Indem;C;;;
2013-11-25;09:35;75;107;RUE DE SEVRES;1_75107_3598;;RUE DE SEVRES;RUE MAURICE DE LA SIZERANNE;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;
2012-05-11;14:50;75;107;0, RUE DUROC;1_75107_3630;;RUE DUROC;BOULEVARD DES INVALIDES;VU;A;;;;;Cond;Indem;A;Pass;BL;A;;;;;;
2012-03-10;19:00;75;107;56, BOULEVARD DES INVALI;1_75107_3681;;BOULEVARD DES INVALIDES;PLACE LEON PAUL FARGUE;Bicy;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-06-06;03:00;75;107;57, RUE DE BABYLONE;1_75107_3714;;RUE DE BABYLONE;RUE BARBET DE JOUY;VL;Z;;;;;Piéto;BL;Z;;;;;;;;;
2013-09-30;10:15;75;107;103 BIS, RUE DE GRENELLE;1_75107_3857;;RUE DE GRENELLE;RUE CASIMIR PERIER;Moto>125;A;;;;;Cond;BL;A;;;;;;;;;
2012-01-17;20:00;75;107;33, QUAI D ORSAY;1_75107_3883;;QUAI D ORSAY;PONT DE LA CONCORDE;VL;A;;;;;Cond;Indem;A;Piéto;BH;A;;;;;;
2013-10-24;16:10;75;107;33, QUAI D ORSAY;1_75107_3883;;QUAI D ORSAY;PONT DE LA CONCORDE;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-12-26;17:20;75;107;288, BOULEVARD SAINT GER;1_75107_3935;;BOULEVARD SAINT GERMAIN;RUE ARISTIDE BRIAND;Scoo>125;A;;;;;Piéto;BL;A;Cond;Indem;A;;;;;;
2012-07-11;15:30;75;107;64, RUE DE SEVRES;1_75107_3942;;RUE DE SEVRES;RUE PIERRE LEROUX;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-09-28;15:25;75;107;258, BOULEVARD SAINT GER;1_75107_4214;;BOULEVARD SAINT GERMAIN;RUE DE BELLECHASSE;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2013-09-09;09:15;75;107;256, BOULEVARD SAINT GER;1_75107_4214;;BOULEVARD SAINT GERMAIN;RUE DE BELLECHASSE;Scoo50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-07-28;23:25;75;107;RUE DE L UNIVERSITE;1_75107_4278;;RUE DE L UNIVERSITE;RUE DE BELLECHASSE;Scoo50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;Pass;BL;B;;;
2012-05-02;05:40;75;107;26, RUE DE SEVRES;1_75107_4305;;RUE DE SEVRES;RUE DU BAC;Scoo>125;A;VU;B;;;Cond;BL;A;Cond;Indem;B;Pass;BL;A;;;
2012-01-07;06:30;75;107;215, BOULEVARD SAINT GER;1_75107_4360;;BOULEVARD SAINT GERMAIN;RUE DE SAINT SIMON;VL;A;;;;;Cond;BH;A;Pass;BL;A;Pass;BL;A;Pass;BL;A
2012-07-04;01:49;75;107;39, RUE DE SEVRES;1_75107_4428;;RUE DE SEVRES;RUE VELPEAU;Scoo<=50;A;VL;B;;;Cond;BL;A;Pass;BL;A;Cond;Indem;B;;;
2012-10-16;15:00;75;107;242, BOULEVARD SAINT GER;1_75107_4449;;BOULEVARD SAINT GERMAIN;BOULEVARD SAINT GERMAIN;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-05-19;03:50;75;107;1, BOULEVARD RASPAIL;1_75107_4458;;BOULEVARD RASPAIL;RUE DU BAC;VU;A;VL;B;;;Cond;Indem;A;Cond;BL;B;Pass;BL;B;;;
2013-12-28;16:55;75;107;RUE DE VARENNE;1_75107_4465;;RUE DE VARENNE;RUE DE LA PLANCHE;Cyclo;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-11-14;15:15;75;107;11BIS, BOULEVARD RASPAIL;1_75107_4501;;BOULEVARD RASPAIL;RUE DE LUYNES;Scoo>125;A;VL;B;;;Cond;Indem;A;Piéto;BL;A;Cond;Indem;B;;;
2013-11-27;08:55;75;107;9, BOULEVARD RASPAIL;1_75107_4501;;BOULEVARD RASPAIL;RUE DE LUYNES;Moto>125;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-05-07;10:50;75;107;17, BOULEVARD RASPAIL;1_75107_4514;;BOULEVARD RASPAIL;RUE DE GRENELLE;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;
2012-01-16;13:45;75;107;46, RUE DU BAC;1_75107_4551;;RUE DU BAC;RUE DE GRIBEAUVAL;VL;A;;;;;Piéto;BL;A;Cond;Indem;A;;;;;;
2013-06-28;09:20;75;107;29, RUE DU BAC;1_75107_4688;;RUE DU BAC;RUE DE L UNIVERSITE;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-05-18;18:45;75;107;18, RUE DES SAINTS PERES;1_75107_5018;;RUE DES SAINTS PERES;RUE DE L UNIVERSITE;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;
2013-09-30;22:10;75;107;01, QUAI VOLTAIRE;1_75107_5170;;QUAI VOLTAIRE;RUE DES SAINTS PERES;Bicy;A;;;;;Cond;BL;A;;;;;;;;;
2012-03-22;19:35;75;107;14, AVENUE DE LOWENDAL;;;AVENUE DE LOWENDAL;;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-10-22;18:40;75;107;13, PLACE JOFFRE;;;PLACE JOFFRE;;Cyclo;A;;;;;Cond;BL;A;;;;;;;;;
2013-08-10;10:05;75;107;55, AVENUE BOSQUET;;;AVENUE BOSQUET;;VL;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-12-02;18:25;75;107;38, AVENUE DE LA MOTTE P;;;AVENUE DE LA MOTTE PICQUET;;VL;A;Scoo>125;B;;;Cond;BL;A;Cond;BL;B;Pass;BL;B;;;
2013-11-10;04:30;75;107;51, QUAI BRANLY;;;QUAI BRANLY;;Scoo<=50;A;;;;;Cond;BH;A;;;;;;;;;
2013-11-13;15:35;75;107;47, QUAI BRANLY;;;QUAI BRANLY;;VL;A;Voi;B;VL;C;Cond;Indem;A;Cond;BL;B;Cond;Indem;C;;;
2013-10-07;15:05;75;107;40, RUE DE SEVRES;;;RUE DE SEVRES;;VU;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-04-06;11:25;75;107;14, AVENUE DUQUESNE;;;AVENUE DUQUESNE;;Cyclo;A;VU;B;;;Cond;Indem;B;Cond;BL;A;;;;;;
2012-01-18;20:45;75;107;45, BOULEVARD DES INVALI;;;BOULEVARD DES INVALIDES;;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-09-01;18:30;75;117;25, RUE DE PRONY;1_75117_2962;;RUE DE PRONY;RUE HENRI ROCHEFORT;Cyclo;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2012-04-18;22:09;75;117;161, BOULEVARD MALESHERB;1_75117_2967;;BOULEVARD MALESHERBES;RUE CERNUSCHI;VL;A;VL;B;;;Cond;BH;A;Cond;Indem;B;;;;;;
2013-03-18;09:15;75;117;148, BOULEVARD MALESHERB;1_75117_2967;;BOULEVARD MALESHERBES;RUE CERNUSCHI;Scoo50-125;A;PL>7,5;B;;;Cond;Indem;B;Cond;BL;A;;;;;;
2012-01-30;17:30;75;117;32, BOULEVARD PEREIRE;1_75117_3019;;BOULEVARD PEREIRE;RUE DE TOCQUEVILLE;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2013-07-10;13:37;75;117;BOULEVARD MALESHERBES;1_75117_3029;;BOULEVARD MALESHERBES;RUE JOUFFROY D ABBANS;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;BL;B;Pass;BL;B;;;
2012-11-20;16:10;75;117;51, AVENUE DE VILLIERS;1_75117_3032;;AVENUE DE VILLIERS;RUE CARDINET;VL;A;;;;;Cond;Indem;A;Troll;BL;A;;;;;;
2013-01-10;09:40;75;117;145, BOULEVARD MALESHERB;1_75117_3077;;BOULEVARD MALESHERBES;RUE PAUL BOREL;Scoo50-125;A;;;;;Cond;Indem;A;Piéto;BL;A;;;;;;
2013-10-25;02:04;75;117;118, BOULEVARD MALESHERB;1_75117_3127;;BOULEVARD MALESHERBES;RUE CARDINET;VL;A;VL;Z;;;Cond;BL;A;;;;;;;;;
2013-04-09;04:10;75;117;127, RUE DE SAUSSURE;1_75117_3139;;RUE DE SAUSSURE;RUE CHRISTINE DE PISAN;VL;A;;;;;Cond;BL;A;;;;;;;;;
2013-08-08;08:20;75;117;11, PLACE GENERAL CATROU;1_75117_3146;;PLACE GENERAL CATROUX;AVENUE DE VILLIERS;VL;A;;;;;Cond;BL;A;;;;;;;;;
2012-12-05;03:55;75;117;PORTE DE CLICHY;1_75117_3192;;ECH CLICHY-AS/17;AVENUE DE LA PORTE DE CLICHY;VL;A;VL;B;Scoo50-125;C;Cond;BL;C;Pass;BL;C;Cond;BL;B;Cond;Indem;A
2013-05-14;19:10;75;117;12, AVENUE DE LA PORTE D;1_75117_3256;;AVENUE DE LA PORTE DE CLICHY;ECH CLICHY-AT/17;Moto50-125;A;VL;Z;;;Cond;BL;A;;;;;;;;;
2012-05-20;10:35;75;117;7, PLACE GENERAL CATROUX;1_75117_3273;;AVENUE DE VILLIERS;BOULEVARD MALESHERBES;Moto50-125;A;VL;B;;;Cond;Indem;B;Cond;BH;A;;;;;;
2013-02-25;19:45;75;117;6, PLACE GENERAL CATROUX;1_75117_3273;;BOULEVARD MALESHERBES;AVENUE DE VILLIERS;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;
2012-04-25;13:17;75;117;16, PLACE GENERAL CATROU;1_75117_3277;;PLACE GENERAL CATROUX;RUE JACQUES BINGEN;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-09-16;21:30;75;117;101, RUE CARDINET;1_75117_3296;;RUE CARDINET;RUE DE TOCQUEVILLE;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BH;B;;;;;;
2012-09-04;22:30;75;117;58, RUE DE TOCQUEVILLE;1_75117_3373;;RUE DE TOCQUEVILLE;RUE LEON COSNARD;Scoo>125;A;;;;;Cond;BL;A;Piéto;BL;A;;;;;;
2012-08-27;18:20;75;117;7, PORTE DE CLICHY;1_75117_3379;;AVENUE DE LA PORTE DE CLICHY;RUE ANDRE SUARES;Moto>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;
2012-09-18;11:18;75;117;7, AVENUE DE LA PORTE DE;1_75117_3379;;AVENUE DE LA PORTE DE CLICHY;RUE ANDRE SUARES;VL;A;VL;B;;;Cond;BL;A;Cond;BL;B;Pass;BL;A;;;
2013-10-31;14:30;75;117;6, AVENUE DE LA PORTE DE;1_75117_3379;;AVENUE DE LA PORTE DE CLICHY;AVENUE DU CIMETIERE DES BATIGNOLLES;VL;A;Moto>125;B;;;Cond;BL;B;Cond;Indem;A;;;;;;
